video_id,final_classification,features,username,description,music_id
7372683944938065159,Unaffiliated,,user4980450907928,#สปีดสโลว์ #สโลว์สมูท #ايهم_العامر😋🔥 #أيسر_العامر #ايهم_العامر #ايسر_العامر ,7366961842758929168
7373068747365551368,Unaffiliated,,heba22773,"💚💚💚💚
#foryoupage #fyp #اكسبلور ",7373068835341060881
7373230581842316551,Unaffiliated,,kholoodisleem,#رام_الله #ramallah  🫶🏻,7116461191077137154
7373515581493955858,Unaffiliated,,mosa.ayad.1,@عبدالله ادعيس @عمر ادعيس  📿⚔️✌️❤️ @خلدون ادعيس @🤨🖕🤨(الزئبق)🤨🖕🤨 @,7368781983654136577
7374061856345918736,Unaffiliated,,jameel_bzour,,6921266893999360769
7374074527854185746,Unaffiliated,,yazan_x.xp_,#اكسبلورexplore #لايك_متابعه_اكسبلور #@Møhäńâd šhâńâã ,7374074554513148689
7374080986709118215,Uncertain,,mhammad._.sh,#สปีดสโลว์ #สโลว์สมูท #CapCut #🦅 #💚 #🖤 #نابلس #الرام #فلسطين #القدس ,7368781983654136577
7374158048052399368,Unaffiliated,,majd_aljayyouse,"✌️💛
 ",7371795747366669072
7374379438269664513,Unaffiliated,,user9087672813851,,7374379499993697025
7374386722613775632,Unaffiliated,,user9087672813851,,7374386822861867793
7374541111915728146,Unaffiliated,,kholoodisleem,#رام_الله  #ramallah  🫶🏻,7234942391315106561
7375129722415582465,Unaffiliated,,user97617139814342,,7375129766825036560
7375198230562311425,Unaffiliated,,user97617139814342,,7375198277395811089
7375295073552043282,Unaffiliated,,lavihalayqa,,7363357772060134161
7375518402527366405,Unaffiliated,,palestineaqsagazafree,#alleyesonrafah #help #allah #فلسطین #black #day #freepalestine🇵🇸🥺🥺🥺🤲 #freepalestine🇵🇸🥺 #palestine #gaza #free #foryoupage #foryoupageofficiall #pakistan #kuwait #uae #trending #trend #tiktok #viral #foryou #uk #you #muslim #usa #viralvideo #viraltiktok #international ,7375518413659818758
7375521348019293441,Unaffiliated,,jameel_bzour,,7374100755495947025
7375521853374336264,Unaffiliated,,mhammad._.sh,#CapCut #اخوي #سند #🦅 #💚 #🖤 #نابلس #الرام #فلسطين #القدس @Zeid Abdallah772 ,7369203346122492673
7375547352972659973,Unaffiliated,,palestineaqsagazafree,#alleyesonrafah #help #allah #فلسطین #black #day #freepalestine🇵🇸🥺🥺🥺🤲 #freepalestine🇵🇸🥺 #palestine #gaza #free #foryoupage #foryoupageofficiall #pakistan #kuwait #uae #trending #trend #tiktok #viral #foryou #uk #you #muslim #usa #viralvideo #viraltiktok #international ,7375547384448797445
7375673227235855624,Unaffiliated,,mosa.ayad.1,,7369681779730565889
7375840725029768456,Fatah,Other,yusif_jaber,#CapCut #طوباس #الاجهزة_الامنية_الفلسطينية #explore #foryou #الجامعة_العربية_الامريكية #فلسطين ,7119566864501458946
7375995992363109648,Unaffiliated,,serinmanasra,"#CapCut 
#اريحا_الخليل_بيت_لحم_يافا_حيفا_عكا #فلسطين🇵🇸 #arabtiktok 
#غريبه_انتي_كيف_بنص_قلبي ",7374452575040523025
7376166616624680209,Unaffiliated,,jameel_bzour,,7372674956196432656
7376242060631805191,Unaffiliated,,mosa.ayad.1,@@@@@@@@@عمر ادعيس  📿⚔️✌️❤️ @@عبدالله ادعيس ,7376242097114925825
7376269956842835207,Unaffiliated,,raedshreteh,#CapCut ,7372134253769902854
7376760381198306581,Unaffiliated,,zanisa.style,#مالديف #جزيرة #حركة_الإكسبلور #loayhaj ,7372459813097278225
7376921442295762184,Unaffiliated,,kholoodisleem,#ramallah  #rawabi 🫶🏻,7239816822357609221
7377011413283245330,Unaffiliated,,mhammad._.sh,#🦅 #سند #💚 #🖤 #نابلس #الرام #فلسطين #القدس ,7377011432779139857
7377213763612708103,Unaffiliated,,maysammishtaya,"#CapCut 
🖤.
#سلفيت .
#جامعة_الزيتونة_للعلوم_والتكنولوجيا_سلفيت .",7375582747033815814
7377359428569320711,Unaffiliated,,lavihalayqa,,7377359462887066384
7377760018843700497,Unaffiliated,,user9087672813851,,7377760123463699201
7377826508871568658,Unaffiliated,,hamas5836,@فلسطين  ضيفو الحساب #مخيم_جنين_اسم_لن_يكرره_التاريخ💪 #جنين_نابلس_طولكرم_رام_الله_فلسطين_غزه ,7377826534034213648
7378079682236861714,Unaffiliated,,maysammishtaya,🖤.,7378079710070639361
7378216755681840402,Unaffiliated,,shadi..aselawe,#مازن_عساف #مازدا323🔥❤️‍🔥 #الخانم🤞 #مازدا٣٢٣_الحلم💙 #مرداف_اخو_شلن #مرداف ,7378216819884083985
7378229644467637511,Unaffiliated,,shadi..aselawe,#สโลว์สมูท #สปีดสโลว์ #สโลว์สมูท #الخانم🤞 #بولش #فاكس #طولكرم♥🙋‍♀️ #طولكرم_فلسطين_سلفيت_نابلس_جنين #طولكرم_فرعون✌🏾❤️ ,7350985698914110209
7378400694983871745,Unaffiliated,,jameel_bzour,,7365232289338854161
7378403294164667653,Unaffiliated,,palestineaqsagazafree,"افسوس ہمارے حکمران سوئے ہوئے ہیں
#alleyesonrafah #help #allah #فلسطین #black #day #freepalestine🇵🇸🥺🥺🥺🤲 #freepalestine🇵🇸🥺 #palestine #gaza #free #foryoupage #foryoupageofficiall #pakistan #kuwait #uae #trending #trend #tiktok #viral #foryou #uk #you #muslim #usa #viralvideo #viraltiktok #international ",7378403313502735109
7378458431000300807,Unaffiliated,,raedshreteh,#CapCut ,7376669889550928641
7378537667098725648,Unaffiliated,,yazan_784,#CapCut #قلقيلية_الشامخة🦅👑 #ليك______🖤___متابعه____اكسبلووور #زبطوه🖤🔱_الوضع #حي_القرعان🖐️🥷🦅 #,7372349121379977990
7378567158831385863,Unaffiliated,,shadi..aselawe,#CapCut #طولكرم♥🙋‍♀️ #فاكس #الخانم🤞 #مازدا323🔥❤️‍🔥 #ضهوري_قليل_لاكن_حضوري_خطير #الطيبة_الطيرة_قلنسوة ,7323454861966183174
7378582392086334738,Unaffiliated,,shadi..aselawe,#CapCut #طولكرم♥🙋‍♀️ #فاكس #الخانم🤞 #مازدا323🔥❤️‍🔥 #ضهوري_قليل_لاكن_حضوري_خطير #الطيبة_الطيرة_قلنسوة #بولش #طولكرم_فرعون✌🏾❤️ #طولكرم_فلسطين_سلفيت_نابلس_جنين #مازن_عساف ,7372877428672203563
7378606515713756424,Unaffiliated,,kholoodisleem,#ramallah  #رام_الله  ❤️,7066369264348842758
7378761280368250130,Unaffiliated,,yousefzaatre1,#اسال #عني #بتعرف #مين #انا #😉 #اذ #كا #عدوك #لي #تحربو #ب #ن ,7296798478156319493
7378848036954328326,Unaffiliated,,palestineaqsagazafree,#alleyesonrafah #help #allah #فلسطین #black #day #freepalestine🇵🇸🥺🥺🥺🤲 #freepalestine🇵🇸🥺 #palestine #gaza #free #foryoupage #foryoupageofficiall #pakistan #kuwait #uae #trending #trend #tiktok #viral #foryou #uk #you #muslim #usa #viralvideo #viraltiktok #international ,6968424237216335874
7378891904529845512,Unaffiliated,,mhammad._.sh,#اخوي #🦅 #سند #💚 #🖤 #نابلس #الرام #فلسطين #القدس #CapCut @Omar Jamal @𝕺𝕸𝕬𝕽979 𖠥 @علي عامر ,7375598375804177153
7379312957697608978,Unaffiliated,,shadi..aselawe,#สโลว์สมูท #สปีดสโลว์ #สโลว์สมูท #طولكرم♥🙋‍♀️ #فاكس #الخانم🤞 #مازدا323🔥❤️‍🔥 #ضهوري_قليل_لاكن_حضوري_خطير ,7202694476706450182
7379345279213964560,Unaffiliated,,user9087672813851,,7378221084144929541
7379365696691522817,Unaffiliated,,jameel_bzour,,7358171188467174150
7379534758176492818,Unaffiliated,,raedshreteh,#CapCut ,7308077990243748640
7379586021962337544,Unaffiliated,,lavihalayqa,,7379586056863746833
7379595026097065222,Unaffiliated,,palestineaqsagazafree,#alleyesonrafah #help #allah #فلسطین #black #day #freepalestine🇵🇸🥺🥺🥺🤲 #freepalestine🇵🇸🥺 #palestine #gaza #free #foryoupage #foryoupageofficiall #pakistan #kuwait #uae #trending #trend #tiktok #viral #foryou #uk #you #muslim #usa #viralvideo #viraltiktok #international #humanright #sad ,7379595041954433797
7379714565791124744,Unaffiliated,,shadi..aselawe,#طولكرم♥🙋‍♀️ #فاكس #الخانم🤞 #مازدا323🔥❤️‍🔥 #ضهوري_قليل_لاكن_حضوري_خطير #طولكرم_فلسطين_سلفيت_نابلس_جنين ,6934987685274585089
7379769116506295559,Fatah,Hearts in the organization's color,user4980450907928,#CapCut #ايهم_العامر😋🔥 #ايسر_العامر ,7313987592091880194
7379956294976834824,Unaffiliated,,mhammad._.sh,#CapCut #اخوي #🦅 #سند #🖤 #نابلس #الرام #فلسطين #القدس @Omar Jamal ,7310671436854217478
7380026050656390408,Unaffiliated,,shadi..aselawe,#ازهار_حبيب_قلنسوه #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #طولكرم♥🙋‍♀️ #الخانم🤞 #طولكرم_فلسطين_سلفيت_نابلس_جنين ,7358775132908718849
7380279891666816264,Unaffiliated,,shadi..aselawe,#ازهار_حبيب_قلنسوه #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #يوم_جميل @Ibraheem Abu Khater @★彡 ｙά𝓩αή 彡★ ,7330725916941585158
7380284271019281669,Unaffiliated,,palestineaqsagazafree,#alleyesonrafah #help #allah #فلسطین #black #day #freepalestine🇵🇸🥺🥺🥺🤲 #freepalestine🇵🇸🥺 #palestine #gaza #free #foryoupage #foryoupageofficiall #pakistan #kuwait #uae #trending #trend #tiktok #viral #foryou #uk #you #muslim #usa #viralvideo #viraltiktok #international ,7380284314522487558
7380440871545638151,Unaffiliated,,shadi..aselawe,#สโลว์สมูท #สโลว์สมูท #สปีดสโลว์ #สโลว์สมูท #ازهار_حبيب_قلنسوه #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #يوم_جميل #طولكرم♥🙋‍♀️ #الخانم🤞 #طولكرم_فلسطين_سلفيت_نابلس_جنين ,7241133937114761986
7380442083779251474,Unaffiliated,,shadi..aselawe,#สโลว์สมูท #สปีดสโลว์ #สโลว์สมูท #ازهار_حبيب_قلنسوه #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #الطيبة_الطيرة_قلنسوة #يوم_جميل #طولكرم♥🙋‍♀️ ,7300351534096009990
7380504807188090120,Unaffiliated,,yazan_x.xp_,#اكسبلورexplore #لايك_متابعه_اكسبلور @Møhäńâd šhâńâã #🖤🥀 ,7380504868265413377
7380719347624447239,Unaffiliated,,user3114969903610,خواريفف🐑❤️❤️ ماااااااع # الشعب الصيني ما اللو حل ❤️,7380719385570282241
7380735597058510087,Unaffiliated,,user3114969903610,❤️❤️,7360243206820285201
7380736418831699218,Unaffiliated,,user3114969903610,❤️❤️,7370083153002318624
7380769222051351826,Unaffiliated,,shadi..aselawe,#CapCut #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #الطيبة_الطيرة_قلنسوة #ازهار_حبيب_قلنسوه #يوم_جميل ,7247114325696006913
7380885964677254418,Unaffiliated,,hamas5836,,7380886026031532816
7381033585345613063,Fatah,Hearts in the organization's color,user3114969903610,الروح بحالها❤️,7359970319039679237
7381141980962737424,Unaffiliated,,meraydour,#عيد_الاضحى 🩵,7381142299843218193
7381162337589366058,Unaffiliated,,lamiswalweel11,#الاردن_فلسطين_العراق_سوريا #قلقيلية_طوباس_طولكرم_فلسطين_عرب48 #عاشت_فلسطين #نابلس_فلسطين_رام_الله #ميشيغان_ديترويت❤❤❤❤❤ #شيكاغو #تكساس #طولكرم_فلسطين_سلفيت_نابلس_جنين #طولكرم_فلسطين_سلفيت_نابلس_جنين #اكسبلورر #فتح ,6740517515413228294
7381167786376056072,Unaffiliated,,qasemmor,#رام_الله #بيت_لحم #نابلس #خليل ,7380799318586510096
7381219622592204050,Unaffiliated,,lavihalayqa,#CapCut ,7358058934743157505
7381494705843948807,Unaffiliated,,shadi..aselawe,#ازهار_حبيب_قلنسوه #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #الطيبة_الطيرة_قلنسوة #يوم_جميل #طولكرم♥🙋‍♀️ #الخانم🤞 ,7378222155487628048
7381513801088257287,Unaffiliated,,maysammishtaya,"🖤.
#سلفيت .",7151064545392347906
7381631603300125959,Hamas,Other,hamas5836,#CapCut ,7296798478156319493
7381644952285023495,Unaffiliated,,lavihalayqa,#CapCut ,7365382688448006928
7381737679920139528,Unaffiliated,,raedshreteh,#في هذا اليوم ,7381737699793111809
7381863410260020498,Unaffiliated,,shadi..aselawe,#CapCut تركيب فرش سيلفرادو تفصيل كماليات السيلاوي طولكرم شارع فرعون#ازهار_حبيب_قلنسوه #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #الطيبة_الطيرة_قلنسوة #يوم_جميل #طولكرم♥🙋‍♀️ #طولكرم_فلسطين_سلفيت_نابلس_جنين #بولش ,7372877428672203563
7381874400439618821,Unaffiliated,,palestineaqsagazafree,#alleyesonrafah #help #allah #فلسطین #black #day #freepalestine🇵🇸🥺🥺🥺🤲 #freepalestine🇵🇸🥺 #palestine #gaza #free #foryoupage #foryoupageofficiall #pakistan #kuwait #uae #trending #trend #tiktok #viral #foryou #uk #you #muslim #usa #viralvideo #viraltiktok #international #humanright ,7381874418473863942
7381918765157567751,Unaffiliated,,diabaljabary1,,7381918820048308993
7381923171940732161,Unaffiliated,,alameenmohamad1,,7381923205595794192
7381999093427571975,Unaffiliated,,diabaljabary1,"اللهم اني استودعك أمري واسالك التوفيق في دربي 🤍
#دياب_الجعبري#دياب_الجعبري♥️ #دياب_الجعبري❤️ #ابو_مشهور💪😉  💛🇵🇸",7374885545555675937
7382159298748615953,Unaffiliated,,jameel_bzour,,7331056348299315970
7382195712752143634,Unaffiliated,,11geum4,,7382195735783148289
7382245530149211408,Unaffiliated,,mohamad.hamdan.bala,#مخيم جنين#اسلام #,7382245580762762001
7382441736791969032,Fatah,"Flags/symbols of organizations, Other",yazan_x.xp_,#CapCut#اكسبلورexplore #قوات_الامن_الوطني_الفلسطيني❤✌ ,7378423018678668037
7382503095336455432,Unaffiliated,,qasemmor,#CapCut #رام_الله #بيت_لحم #نابلس #خليل ,7375944119405857542
7382547602903944455,Unaffiliated,,osamaa_sh1,@Abood _2003j #مغسلة_ابو_جرهود_العوجا_شارع90 #CapCut #اكسبلور #في #اريحا_الخليل_بيت_لحم_يافا_حيفا_عكا ,7359601889828948752
7382590001122462994,Fatah,"Other, Hearts in the organization's color",ashat_palestine,"@Leen | ْ1425 ه‍ِ 💛 قوة الفتيات
#الضفة #درع_الوطن #عاشت_فتح #الاجهزة_الامنية_الفلسطينية #عاشت_فلسطين #💛 ",7382590027635034896
7382982010689555720,Unaffiliated,,qasemmor,#رام_الله #بيت_لحم #نابلس #خليل ,7381125863909215009
7382983911980141831,Unaffiliated,,mosa.ayad.1,@خلدون ادعيس @عمر ادعيس  📿⚔️✌️❤️ @عبدالله ادعيس ,7361471196930673409
7383269383830899975,Unaffiliated,,raedshreteh,#CapCut #المزرعة_الغربية #بيرزيت #رام_الله  ,7360110154248899360
7383351875980102928,Unaffiliated,,jameel_bzour,,7358591110759189253
7383428275181194514,Unaffiliated,,shadi..aselawe,#CapCut #ازهار_حبيب_قلنسوه #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #الطيبة_الطيرة_قلنسوة #طولكرم♥🙋‍♀️ #طولكرم_فلسطين_سلفيت_نابلس_جنين ,7362545380626942726
7383430745743822098,Unaffiliated,,shadi..aselawe,#CapCut #ازهار_حبيب_قلنسوه #كوشي_ابن_فلسطين_واقطع🇵🇸🇵🇸 #طولكرم♥🙋‍♀️ #الطيبة_الطيرة_قلنسوة #طولكرم_فلسطين_سلفيت_نابلس_جنين #بولش #فاكس #الخانم🤞 ,7352949202893343493
7383595406149586184,Unaffiliated,,qasemmor,#رام_الله #بيت_لحم #نابلس #خليل ,7382980364211358480
7383693681028500743,Unaffiliated,,mhammad._.sh,#خالو #❤️  #القدس #فلسطين #الرام #نابلس #🖤 #سند #🦅 #اخوي #สปีดสโลว์ #CapCut ,7359580420849535750
